title,artist,title_listeners,title_scrobbles,title_tags,title_duration
Колискова,Гурт [О],287,823,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Ходить коник-горбоконик
Пливи пливи,Гурт [О],247,614,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']","То виринаю, то пірнаю"
Забудь усе і пірнай,Гурт [О],138,"1,964","['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Мушечки - FunkyMikey Remix,Гурт [О],67,193,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Пiкачу - Samplik Prost Remix,Гурт [О],59,143,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Роби любов - Dub Beans Remix,Гурт [О],53,216,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Мушечки,Гурт [О],48,164,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Добре - Kolya Liner Remix,Гурт [О],48,119,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Я хочу,Гурт [О],45,198,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Пiкачу - Hockins Remix,Гурт [О],45,104,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Я хочу - Levani Remix,Гурт [О],42,96,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Я хочу - Dub Beans Remix,Гурт [О],41,160,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Я хочу - СЫР Remix,Гурт [О],38,128,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Мушечки - Jivu Remix,Гурт [О],37,236,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Машина - Enio Prod Remix,Гурт [О],36,159,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Пiкачу - Gerainsan Remix,Гурт [О],36,116,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Пiкачу,Гурт [О],30,125,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Машина - Dub Beans Remix,Гурт [О],26,68,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Добре,Гурт [О],25,191,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Машина - Boosin Remix,Гурт [О],25,89,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Машина - Sevy Remix,Гурт [О],24,82,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Машина - СЫР Electro Remix,Гурт [О],24,57,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Машина - Jivu Remix,Гурт [О],21,45,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Машина - Tony Turchin Remix,Гурт [О],20,49,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Машина - СЫР Remix,Гурт [О],19,46,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Машина - Alex Che Remix,Гурт [О],18,55,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Машина - AndyKutson Remix,Гурт [О],18,45,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Роби любов,Гурт [О],17,30,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
О - Bonus Track,Гурт [О],9,28,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
О,Гурт [О],4,6,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Чим Я Не Така,Гурт [О],4,4,"['ukrainian', 'pop', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Dobre,Гурт [О],3,5,"['ukrainian', 'pop', 'electropop', 'indie pop', 'female vocalists', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Лелека,Гурт [О],1,3,"['ukrainian', 'pop', 'electropop', 'indie pop', 'female vocalists', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Хто Я,Гурт [О],1,3,"['ukrainian', 'pop', 'electropop', 'indie pop', 'female vocalists', 'ukrainian', 'pop', 'electropop']",Add lyrics on Musixmatch
Лох,Скажи щось погане,"1,794","13,297","['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'psychedelic rock', 'ukrainian', 'indie pop']",2:24
Істота,Скажи щось погане,"1,714","6,353","['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'psychedelic rock', 'ukrainian', 'indie pop']",2:09
Твоя кохана,Скажи щось погане,"1,425","10,324","['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'psychedelic rock', 'ukrainian', 'indie pop']",2:27
Я кохатимусь під джаз,Скажи щось погане,"1,261","7,274","['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'psychedelic rock', 'ukrainian', 'indie pop']",3:48
Навіщо?,Скажи щось погане,"1,224","5,696","['psychedelic rock', 'new wave', 'ukraine', 'ukrainian', 'psychedelic rock', 'new wave', 'ukraine']",3:15
Скажи щось погане,Скажи щось погане,919,"5,670","['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'psychedelic rock', 'ukrainian', 'indie pop']",2:23
Бар,Скажи щось погане,752,"3,330","['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'psychedelic rock', 'ukrainian', 'indie pop']",2:13
Hate and love,Скажи щось погане,721,"3,813","['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'psychedelic rock', 'ukrainian', 'indie pop']",2:41
"Все, що ти хотіла",Скажи щось погане,573,"3,437","['punk', 'alternative rock', 'drum n bass', 'psychedelic rock', 'ukrainian', 'indie pop']",2:28
Косяк,Скажи щось погане,571,"3,464","['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'psychedelic rock', 'ukrainian', 'indie pop']",1:49
Так боляче!,Скажи щось погане,537,"3,352","['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'psychedelic rock', 'ukrainian', 'indie pop']",3:35
Петля,Скажи щось погане,429,"2,665","['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'psychedelic rock', 'ukrainian', 'indie pop']",3:25
"Відчуваю легкість,сука",Скажи щось погане,419,"2,344","['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'psychedelic rock', 'ukrainian', 'indie pop']",2:00
Гаддем,Скажи щось погане,367,"1,614","['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'psychedelic rock', 'ukrainian', 'indie pop']",1:45
Чому,Скажи щось погане,309,"1,423","['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'psychedelic rock', 'ukrainian', 'indie pop']",2:27
Нікчема,Скажи щось погане,295,"1,067","['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'psychedelic rock', 'ukrainian', 'indie pop']",2:32
Пістолет,Скажи щось погане,267,"1,161","['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'psychedelic rock', 'ukrainian', 'indie pop']",3:22
Брудний секс,Скажи щось погане,253,"1,372","['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'psychedelic rock', 'ukrainian', 'indie pop']",4:03
Дотик,Скажи щось погане,244,880,"['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'psychedelic rock', 'ukrainian', 'indie pop']",5:18
Одинокий самурай,Скажи щось погане,235,878,"['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'psychedelic rock', 'ukrainian', 'indie pop']",3:48
Персонаж у вебкам,Скажи щось погане,200,"1,020","['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'psychedelic rock', 'ukrainian', 'indie pop']",4:02
Дев‘яте коло пекла,Скажи щось погане,2,2,"['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'psychedelic rock', 'ukrainian', 'indie pop']",Add lyrics on Musixmatch
Bad son,Скажи щось погане,1,1,"['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'indie rock', 'psychedelic rock', 'ukrainian', 'indie pop']",Add lyrics on Musixmatch
Скажи щось погане - Бар,Скажи щось погане,1,1,"['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'indie rock', 'psychedelic rock', 'ukrainian', 'indie pop']",Add lyrics on Musixmatch
Так боляче,Скажи щось погане,1,1,"['psychedelic rock', 'ukrainian', 'indie pop', 'new wave', 'indie rock', 'psychedelic rock', 'ukrainian', 'indie pop']",Add lyrics on Musixmatch
Без неї ніяк,Без Обмежень,"1,722","11,251","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",4:42
Тону,Без Обмежень,"1,282","5,454","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']","Тону, тону, не знаю, що робити"
Зорі запалали,Без Обмежень,"1,100","5,170","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",4:39
Героям,Без Обмежень,756,"3,132","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Ніщо не зупинить ідею
Листопад,Без Обмежень,720,"4,860","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",3:18
Буду З Тобою,Без Обмежень,702,"4,110","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']","Зупини мене, якщо захочеш"
Зима,Без Обмежень,682,"3,845","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",3:29
Най Би Вже Весна,Без Обмежень,569,"2,843","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Я сьогодні в тирі був
Вільні люди,Без Обмежень,569,"2,574","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Довкола нас вільні люди
налий мені вина,Без Обмежень,492,"2,475","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",3:06
Хочеш,Без Обмежень,489,"2,308","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']","А хочеш, під вікном залишусь?"
5хвилин,Без Обмежень,385,"1,469","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']","П'ять хвилин, як п'ять сторіч"
Твої Очі,Без Обмежень,376,"1,883","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Не отримавши твоїх запрошень
Мільярди,Без Обмежень,354,"2,157","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Я надішлю його на вустах
Мовчати,Без Обмежень,331,"1,495","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",3:09
ДИМ,Без Обмежень,320,"1,526","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",3:42
Весь світ,Без Обмежень,303,"2,228","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Увесь цей світ до твоїх ніг!
24/02,Без Обмежень,290,"1,013","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Крізь сльози Вона – Марія
Моя Країна,Без Обмежень,278,"1,532","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']","Віра моя, сила моя — ти"
Кохана,Без Обмежень,273,901,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']","Чарівні світи, залишила ти"
Мамині слова,Без Обмежень,263,"1,278","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",3:33
#Хочеш,Без Обмежень,260,"1,548","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Add lyrics on Musixmatch
Не мовчи,Без Обмежень,261,"1,732","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Я не можу розібрати слів з твоєї висоти
Липень,Без Обмежень,227,655,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",3:54
Запам’ятаю,Без Обмежень,195,987,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']","Запам'ятаю тебе, пам'ятаю як є"
Underground,Без Обмежень,195,597,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",If you need somebody you can call my name
На Мелі,Без Обмежень,181,701,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Все забираєш – я знову на мелі
Хто Я,Без Обмежень,179,991,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Без тебе хто я? Ти сонце моє
До Небес,Без Обмежень,171,671,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']","Коли мені сказала, що я вже не твій"
Викидаєш,Без Обмежень,168,569,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Класти на холодний сніг
Полет,Без Обмежень,162,"1,217","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",3:06
Мила моя,Без Обмежень,158,574,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",3:36
ЛітоКамон,Без Обмежень,158,473,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']","Нам було, так добре разом"
Воля,Без Обмежень,152,642,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Докорінно змінити все
Похрести,Без Обмежень,147,499,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",3:48
Не знаю як,Без Обмежень,138,558,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",3:26
5 хвилин,Без Обмежень,137,564,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",3:54
Зорi запалали,Без Обмежень,133,475,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",4:45
Моя земля,Без Обмежень,126,435,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Моя земля є (во-о-о-о-о)
Game over,Без Обмежень,121,515,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",3:12
Якби,Без Обмежень,141,441,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",4:08
Мама,Без Обмежень,116,402,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",3:23
Колискова,Без Обмежень,116,341,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']","Спи, маленький, день вже догорає"
Літак на двох,Без Обмежень,111,350,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Літак на двох - надійні крила
Доле моя,Без Обмежень,111,350,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']","Знаю, блукаєш та знайдеш"
Тарасова Гора,Без Обмежень,106,379,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Зустрічає Тарасова Гора!
Дахами накрилася,Без Обмежень,97,"1,172","['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Add lyrics on Musixmatch
Забрала ніч,Без Обмежень,93,200,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']","Я дивлюсь на тебе, бачиш"
Запам'ятаю,Без Обмежень,74,502,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",3:37
Розкажи,Без Обмежень,71,192,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",2:42
Повернись живим,Без Обмежень,72,267,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",2:56
Я Не Знаю Як,Без Обмежень,66,444,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Add lyrics on Musixmatch
Малий,Без Обмежень,60,141,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Весь білий світ в твоїх руках
Буду З Тобою!,Без Обмежень,55,183,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",4:05
Ангели плачуть,Без Обмежень,52,160,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']","Ангели плачуть, демони платять"
Народжені вільними,Без Обмежень,56,109,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",3:13
Героям - UA Version,Без Обмежень,47,186,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",3:25
Моя Краïна,Без Обмежень,35,117,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Add lyrics on Musixmatch
Моя любов,Без Обмежень,29,85,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Add lyrics on Musixmatch
ДИМ - Acoustic,Без Обмежень,26,39,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Add lyrics on Musixmatch
я дихаю тобою,Без Обмежень,22,140,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Add lyrics on Musixmatch
Пташка,Без Обмежень,21,89,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Add lyrics on Musixmatch
А ти…,Без Обмежень,21,40,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Add lyrics on Musixmatch
Магда,Без Обмежень,18,108,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Add lyrics on Musixmatch
Відчуваю,Без Обмежень,18,42,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Add lyrics on Musixmatch
Захопила,Без Обмежень,16,75,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Add lyrics on Musixmatch
Дихаю тобою,Без Обмежень,15,241,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Add lyrics on Musixmatch
Бо без неї ніяк,Без Обмежень,15,40,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Add lyrics on Musixmatch
Небеса,Без Обмежень,15,37,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Add lyrics on Musixmatch
Мила,Без Обмежень,14,32,"['ukrainian', 'rock', 'rap', 'ukrainian rap', 'ukrainian', 'rock', 'rap']",Add lyrics on Musixmatch
цього вартує кохання,Ігор Кайдаш,"2,586","18,581","['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",2:00
підліткове,Ігор Кайдаш,"2,199","12,671","['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",2:09
повстання,Ігор Кайдаш,"1,548","8,884","['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']","Моє життя одне, і я танцюю, як востаннє"
в чому сенс?,Ігор Кайдаш,2,6,"['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",Add lyrics on Musixmatch
твій страх,Ігор Кайдаш,"1,163","3,671","['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",2:06
Інді-артист,Ігор Кайдаш,801,"3,084","['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",2:06
вирій моїх подій,Ігор Кайдаш,704,"2,951","['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",3:01
моя юність,Ігор Кайдаш,616,"3,350","['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",2:19
Де Твоя Молода Кров?,Ігор Кайдаш,610,"2,353","['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",2:19
дежавю,Ігор Кайдаш,594,"2,568","['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",2:51
холод,Ігор Кайдаш,503,"2,419","['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",3:04
Вечорниці,Ігор Кайдаш,469,"2,105","['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",2:43
Минулого літа,Ігор Кайдаш,436,"2,414","['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",2:48
Моя кохана,Ігор Кайдаш,436,"1,806","['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",3:03
На споті,Ігор Кайдаш,383,"1,154","['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']","На болоті, чи на капоті"
допоможе лиш сон,Ігор Кайдаш,383,"1,119","['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",3:08
сподівання пройдуть,Ігор Кайдаш,377,"1,304","['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",2:16
Tak,Ігор Кайдаш,375,982,"['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",Пішки до метро вже пів на шосту ранку
Свідомий вибір,Ігор Кайдаш,290,"1,357","['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",2:24
аб'юзер,Ігор Кайдаш,271,"1,336","['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",2:36
погляди,Ігор Кайдаш,221,457,"['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",2:43
я не хочу бути один,Ігор Кайдаш,192,376,"['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",2:57
ніколи,Ігор Кайдаш,147,389,"['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",3:31
безодня - Bonus,Ігор Кайдаш,93,228,"['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",Add lyrics on Musixmatch
Козак завірюха,Ігор Кайдаш,63,162,"['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",Полісся полісся степа кропива
портвейн,Ігор Кайдаш,56,98,"['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",3:42
ранок - Bonus,Ігор Кайдаш,42,76,"['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",Add lyrics on Musixmatch
ранок,Ігор Кайдаш,4,7,"['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",Add lyrics on Musixmatch
trip,Ігор Кайдаш,4,4,"['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",Add lyrics on Musixmatch
В Чому Сенс,Ігор Кайдаш,2,6,"['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",Add lyrics on Musixmatch
місто моїх мрій,Ігор Кайдаш,2,5,"['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",Add lyrics on Musixmatch
свідомий,Ігор Кайдаш,2,3,"['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",Add lyrics on Musixmatch
так,Ігор Кайдаш,2,2,"['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'indie pop', 'indie rock', 'ukrainian']",Add lyrics on Musixmatch
Б'ю жінок я та дітей,Ігор Кайдаш,1,8,"['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'ukraine', 'indie pop', 'indie rock', 'ukrainian']",Add lyrics on Musixmatch
спи собі сама,Ігор Кайдаш,1,1,"['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'ukraine', 'indie pop', 'indie rock', 'ukrainian']",Add lyrics on Musixmatch
пташка,Ігор Кайдаш,1,1,"['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'ukraine', 'indie pop', 'indie rock', 'ukrainian']",Add lyrics on Musixmatch
шпана,Ігор Кайдаш,1,1,"['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'ukraine', 'indie pop', 'indie rock', 'ukrainian']",Add lyrics on Musixmatch
я не знаю,Ігор Кайдаш,1,1,"['indie pop', 'indie rock', 'ukrainian', 'lo-fi', 'ukraine', 'indie pop', 'indie rock', 'ukrainian']",Add lyrics on Musixmatch
Вона,Тарас Чубай,"3,436","17,059","['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Лента за лентою,Тарас Чубай,"1,754","10,200","['ukrainian', 'rock', 'ukrainian', 'ukraine', 'rock']","Ах, лента за лентою – набої подавай"
Водограй,Тарас Чубай,"1,057","4,176","['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Пісня буде поміж нас,Тарас Чубай,"1,044","4,260","['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Я піду в далекі гори,Тарас Чубай,928,"2,915","['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Червона рута,Тарас Чубай,669,"2,226","['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
"Гей гу, гей га",Тарас Чубай,577,"2,515","['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Пливе кача,Тарас Чубай,562,"2,440","['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
